Group,Individ_Num,Sex,SL_mm,MEAs_Fam_Num,MEAs_Fam_Size,Collection_Day,Trap_Zone,Guts_Avail?,Dorsal_Color?,DeltaPDB,DeltaAir,MicrogC,MicrogN,Isotope_PC1,Isotope_PC2,Loess_Predicted_SL_mm,Ten_Percent_Loess_Curved_Landscape_Group,Five_Percent_Loess_Curved_Landscape_Group,Fifteen_Percent_Loess_Curved_Landscape_Group,Orig_Square_Landscape_Group,Gut_Large_Collembola,Gut_Small_Collembola,Gut_Chironomid,Gut_Chydorus,Gut_Calanoid,Gut_Cyclopoid,Gut_Snail_Egg,Gut_Ostracod,Gut_Caddisfly,Gut_Surface_Insect,Gut_Mite,Gut_Coleoptera_Larva,Gut_Snail,Gut_Sida,Gut_Amphipod,Dorsal_Long_Gill_Rakers,Ventral_Long_Gill_Rakers,Hypo_Long_Gill_Rakers,Dorsal_Short_Gill_Rakers,Ventral_Short_Gill_Rakers,Joint_Short_Gill_Rakers,Total_Long_Gill_Rakers,Total_Short_Gill_Rakers,Total_All_Gill_Rakers,Num_Lateral_Plates,Pelvic_Girdle_Development,First_Spine_Development,Second_Spine_Development,TPS_Landmark_1x_cm,TPS_Landmark_1y_cm,TPS_Landmark_2x_cm,TPS_Landmark_2y_cm,TPS_Landmark_3x_cm,TPS_Landmark_3y_cm,TPS_Landmark_4x_cm,TPS_Landmark_4y_cm,TPS_Landmark_5x_cm,TPS_Landmark_5y_cm,TPS_Landmark_6x_cm,TPS_Landmark_6y_cm,TPS_Landmark_7x_cm,TPS_Landmark_7y_cm,TPS_Landmark_8x_cm,TPS_Landmark_8y_cm,TPS_Landmark_9x_cm,TPS_Landmark_9y_cm,TPS_Landmark_10x_cm,TPS_Landmark_10y_cm,TPS_Landmark_11x_cm,TPS_Landmark_11y_cm,TPS_Landmark_12x_cm,TPS_Landmark_12y_cm,TPS_Landmark_13x_cm,TPS_Landmark_13y_cm,TPS_Landmark_14x_cm,TPS_Landmark_14y_cm,TPS_Landmark_15x_cm,TPS_Landmark_15y_cm,TPS_Landmark_16x_cm,TPS_Landmark_16y_cm,TPS_Landmark_17x_cm,TPS_Landmark_17y_cm,TPS_Landmark_18x_cm,TPS_Landmark_18y_cm,TPS_Landmark_19x_cm,TPS_Landmark_19y_cm,TPS_Landmark_20x_cm,TPS_Landmark_20y_cm,TPS_Landmark_21x_cm,TPS_Landmark_21y_cm,Std_Length_TPS1_to_TPS14_mm,SL_mm_Scaled_0_to_1,Centroid_Size_cm,Fractional_SL_Growth_mm,Fractional_Centroid_Growth_cm,Resid_SL_mm,Resid_Centroid_cm,Molar_C_to_N_Ratio,Buccal_Length,SI_Outlever,Protrusion,Gape,EpaxW,EpaxH,Opening_Inlever,Buccal_Length.res,SI_Outlever.res,Protrusion.res,Gape.res,EpaxW.res,EpaxH.res,Opening_Inlever.res,Suction_Index,R_B_Change_Littoral_Min_Pelag,G_B_Change_Littoral_Min_Pelag,Dev_R_B_Littoral,Dev_G_B_Littoral,Dev_R_B_Pelagic,Dev_G_B_Pelagic,x1_superimp_F2_only,y1_superimp_F2_only,x3_superimp_F2_only,y3_superimp_F2_only,x4_superimp_F2_only,y4_superimp_F2_only,x5_superimp_F2_only,y5_superimp_F2_only,x6_superimp_F2_only,y6_superimp_F2_only,x7_superimp_F2_only,y7_superimp_F2_only,x8_superimp_F2_only,y8_superimp_F2_only,x9_superimp_F2_only,y9_superimp_F2_only,x10_superimp_F2_only,y10_superimp_F2_only,x11_superimp_F2_only,y11_superimp_F2_only,x12_superimp_F2_only,y12_superimp_F2_only,x13_superimp_F2_only,y13_superimp_F2_only,x14_superimp_F2_only,y14_superimp_F2_only,x15_superimp_F2_only,y15_superimp_F2_only,x16_superimp_F2_only,y16_superimp_F2_only,x17_superimp_F2_only,y17_superimp_F2_only,x18_superimp_F2_only,y18_superimp_F2_only,x19_superimp_F2_only,y19_superimp_F2_only,x20_superimp_F2_only,y20_superimp_F2_only,x1_superimp_REF_only,y1_superimp_REF_only,x3_superimp_REF_only,y3_superimp_REF_only,x4_superimp_REF_only,y4_superimp_REF_only,x5_superimp_REF_only,y5_superimp_REF_only,x6_superimp_REF_only,y6_superimp_REF_only,x7_superimp_REF_only,y7_superimp_REF_only,x8_superimp_REF_only,y8_superimp_REF_only,x9_superimp_REF_only,y9_superimp_REF_only,x10_superimp_REF_only,y10_superimp_REF_only,x11_superimp_REF_only,y11_superimp_REF_only,x12_superimp_REF_only,y12_superimp_REF_only,x13_superimp_REF_only,y13_superimp_REF_only,x14_superimp_REF_only,y14_superimp_REF_only,x15_superimp_REF_only,y15_superimp_REF_only,x16_superimp_REF_only,y16_superimp_REF_only,x17_superimp_REF_only,y17_superimp_REF_only,x18_superimp_REF_only,y18_superimp_REF_only,x19_superimp_REF_only,y19_superimp_REF_only,x20_superimp_REF_only,y20_superimp_REF_only
mapF2,67,Male,NA,NA,4,3,1,0,1,-19.19,6.84,522.5,162.1,-0.004044542,-0.119745794,37.02235267,O,O,A,D (all others),,,,,,,,,,,,,,,,5,12,3,1,12,2,20,15,35,3,2,2,2,2.59E-01,1.24E+00,NA,NA,1.21E+00,1.06E+00,2.44E+00,1.01E+00,2.50E+00,1.16E+00,3.09E+00,1.02E+00,3.01E+00,1.19E+00,2.76E+00,1.47E+00,3.05E+00,1.52E+00,3.07E+00,1.46E+00,3.16E+00,1.13E+00,3.69E+00,1.16E+00,3.75E+00,1.30E+00,3.92E+00,1.48E+00,3.71E+00,1.55E+00,3.63E+00,1.49E+00,3.24E+00,1.49E+00,3.42E+00,1.33E+00,3.00E+00,1.70E+00,1.56E+00,1.65E+00,NA,NA,36.689,0.439,4.119076787,NA,NA,NA,NA,3.76,11.864,12.702,1.835,4.224,4.032,1.708,0.72,0.015,0.014,0.119,0.048,-0.004,0.089,-0.02871155,0.011556632,1.128571429,0.628571429,1.757142857,1.742857143,-0.521674877,-0.258128079,-2.676786444,0.024470462,-1.719027496,-0.235235264,-0.440232997,-0.340002896,-0.375182944,-0.189421567,0.223749575,-0.340340154,0.14956889,-0.165119842,-0.104401415,0.1237688,0.190863783,0.173162642,0.211626569,0.111870505,0.301774411,-0.225961236,0.844090851,-0.195392055,0.907982853,-0.051835615,1.079336675,0.131561007,0.863946413,0.20361069,0.782935987,0.136717943,0.385062786,0.1486139,0.564452634,-0.020946154,0.140463037,0.361013016,-1.330223169,0.34946582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,68,Female,NA,5,26,3,1,0,1,-16.73,5.97,666.4,207.5,2.432600616,-0.004895388,40.12555086,B,B,B,C (iii),,,,,,,,,,,,,,,,6,11,3,2,11,3,20,16,36,1,0,0,2,1.35E-01,1.58E+00,NA,NA,1.18E+00,1.29E+00,2.30E+00,1.18E+00,2.37E+00,1.27E+00,2.77E+00,1.13E+00,2.84E+00,1.24E+00,2.65E+00,1.52E+00,2.91E+00,1.57E+00,2.95E+00,1.47E+00,2.96E+00,1.22E+00,3.43E+00,1.16E+00,3.54E+00,1.27E+00,3.72E+00,1.43E+00,3.53E+00,1.56E+00,3.49E+00,1.50E+00,3.10E+00,1.50E+00,3.30E+00,1.33E+00,2.89E+00,1.82E+00,1.47E+00,1.86E+00,NA,NA,35.881,0.4099,3.976906031,-0.08425,-0.08217,-3.301,-0.356033193,3.746,11.604,12.663,1.493,4.183,3.811,1.271,0.82,0.016,0.023,0.039,0.057,-0.017,-0.029,0.040055474,0.006162058,1.147297297,0.571621622,2.258258258,2.082082082,-0.47,-0.23,-2.743875058,0.043247523,-1.633528767,-0.25958318,-0.405032525,-0.312963624,-0.340092246,-0.21443763,0.091864342,-0.311615036,0.161772462,-0.192594693,-0.07273966,0.078592634,0.192533349,0.164669231,0.246485677,0.063230227,0.291061544,-0.194906818,0.790157957,-0.193006402,0.894568744,-0.064589151,1.057846942,0.126372637,0.842417565,0.23829184,0.809823582,0.157899523,0.399938462,0.126414199,0.625128639,-0.037721377,0.143475535,0.431055111,-1.351806544,0.351644986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,69,Male,NA,4,30,3,1,0,1,-18.25,6.61,591.2,183.4,0.790340222,0.060831162,37.83952473,O,O,O,D (all others),,,,,,,,,,,,,,,,5,13,2,1,13,3,20,17,37,3,2,0,2,2.85E-01,1.37E+00,NA,NA,1.37E+00,1.10E+00,2.46E+00,9.53E-01,2.50E+00,1.07E+00,2.92E+00,9.69E-01,2.94E+00,1.07E+00,2.73E+00,1.35E+00,2.99E+00,1.41E+00,3.02E+00,1.32E+00,3.09E+00,1.06E+00,3.57E+00,1.08E+00,3.67E+00,1.21E+00,3.82E+00,1.41E+00,3.60E+00,1.50E+00,3.57E+00,1.39E+00,3.18E+00,1.39E+00,3.39E+00,1.22E+00,2.95E+00,1.65E+00,1.62E+00,1.64E+00,NA,NA,35.352,0.3909,3.887053654,-0.04009,-0.0407,-1.476,-0.164894663,3.761,11.039,12.001,1.367,3.867,4.295,1.523,0.76,0.001,0.006,0.007,0.032,0.043,0.057,0.01524946,0.01200224,1.298534799,0.738095238,1.902457757,1.842549923,-0.376068376,-0.166666667,-2.76913662,0.026738833,-1.574766269,-0.217804197,-0.394768931,-0.345354404,-0.353122108,-0.216270234,0.107582404,-0.323249458,0.12570881,-0.211806301,-0.10571892,0.091900154,0.17819464,0.159002804,0.211699992,0.061181526,0.289131253,-0.222379837,0.812704945,-0.199079031,0.919845876,-0.056271632,1.083567315,0.162579541,0.843179088,0.259211028,0.811343482,0.143169527,0.385412456,0.134665063,0.618022659,-0.04588423,0.131898288,0.418551993,-1.320778362,0.381098855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,70,Female,NA,NA,3,3,1,0,1,-20.87,6.08,542.5,168.1,0.138830319,-2.005105429,36.29396389,A,A,A,A (i),,,,,,,,,,,,,,,,9,14,3,0,11,5,26,16,42,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,0.3277,NA,NA,NA,NA,NA,3.765,10.23,11.12,1.177,3.216,3.528,1.051,0.66,-0.008,-0.003,-0.037,-0.017,-0.015,-0.079,-0.017978304,0.006575186,1.031052329,0.607245543,1.144060284,1.217641844,-0.366554054,-0.133445946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,71,Male,NA,17,15,3,1,0,1,-20.92,6.6,616.6,189.6,-0.58096921,-1.337165566,36.94557086,A,O,A,D (all others),,,,,,,,,,,,,,,,7,12,3,1,12,3,22,16,38,3,2,0,2,4.89E-01,1.31E+00,NA,NA,1.57E+00,1.07E+00,2.56E+00,9.93E-01,2.60E+00,1.08E+00,2.94E+00,1.01E+00,3.02E+00,1.09E+00,2.83E+00,1.31E+00,3.04E+00,1.35E+00,3.06E+00,1.29E+00,3.13E+00,1.06E+00,3.55E+00,1.10E+00,3.63E+00,1.20E+00,3.74E+00,1.37E+00,3.55E+00,1.44E+00,3.55E+00,1.35E+00,3.20E+00,1.33E+00,3.38E+00,1.18E+00,3.02E+00,1.59E+00,1.75E+00,1.57E+00,NA,NA,32.516,0.2887,3.55487138,-0.06427,-0.06906,-2.233,-0.263715847,3.795,9.46,10.364,1.047,3.052,3.501,1.332,0.64,-0.027,-0.019,-0.074,-0.02,-0.001,0.039,-0.013250198,0.012728781,1.365243902,0.781707317,1.430268918,1.499061914,-0.249489796,-0.133673469,-2.840656363,0.033682733,-1.548515595,-0.229763772,-0.371289007,-0.30467935,-0.32479441,-0.200319351,0.081275745,-0.280136984,0.174980448,-0.183449922,-0.053635605,0.076470764,0.196288046,0.126237535,0.220704758,0.054987118,0.306349972,-0.21826337,0.806073486,-0.166616997,0.900102466,-0.046616984,1.029699208,0.156845853,0.80275469,0.238206956,0.803700052,0.132139268,0.387032336,0.103160638,0.603588211,-0.072756696,0.169531489,0.411435558,-1.343189925,0.369437004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,72,Female,NA,NA,4,3,1,0,1,-18.3,6.38,580.2,180.7,1.071314293,-0.272002575,38.13059408,O,O,O,D (all others),,,,,,,,,,,,,,,,6,13,2,1,13,2,21,16,37,3,2,2,2,6.04E-01,1.40E+00,NA,NA,1.56E+00,1.16E+00,2.63E+00,1.09E+00,2.70E+00,1.21E+00,3.16E+00,1.08E+00,3.18E+00,1.19E+00,2.97E+00,1.43E+00,3.20E+00,1.50E+00,3.23E+00,1.41E+00,3.30E+00,1.17E+00,3.75E+00,1.18E+00,3.84E+00,1.30E+00,3.96E+00,1.46E+00,3.78E+00,1.54E+00,3.74E+00,1.47E+00,3.37E+00,1.46E+00,3.55E+00,1.32E+00,3.18E+00,1.69E+00,1.82E+00,1.70E+00,NA,NA,33.565,0.3265,3.756624521,NA,NA,NA,NA,3.746,10.434,11.237,1.306,3.283,3.66,1.229,0.7,0.001,0.002,0.009,-0.008,0.001,-0.011,0.008150779,0.008936046,1.445083381,0.936170213,1.780141844,1.674940898,-0.358108108,-0.166666667,-2.730651981,0.02923198,-1.654516872,-0.243755391,-0.440969273,-0.312039455,-0.364371044,-0.176321359,0.155126838,-0.311606969,0.176951888,-0.188049542,-0.065637075,0.076849826,0.191021947,0.161908013,0.226965272,0.061282364,0.312546517,-0.206727897,0.818514965,-0.182496483,0.917336759,-0.045270792,1.046856775,0.138352728,0.842046846,0.223385715,0.799137318,0.140952443,0.38324034,0.123978863,0.588068421,-0.030961433,0.163851639,0.376278105,-1.365519281,0.365009284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,73,Male,NA,7,22,3,2,0,1,-20.67,7.47,584.5,180.6,-1.612217422,-0.046619025,38.06731409,O,O,L,B (ii),,,,,,,,,,,,,,,,5,13,2,1,12,3,20,16,36,3,2,2,2,1.79E-01,1.60E+00,NA,NA,1.40E+00,1.27E+00,2.55E+00,1.18E+00,2.62E+00,1.27E+00,3.11E+00,1.19E+00,3.14E+00,1.27E+00,2.90E+00,1.53E+00,3.17E+00,1.61E+00,3.20E+00,1.54E+00,3.24E+00,1.22E+00,3.78E+00,1.23E+00,3.84E+00,1.36E+00,4.03E+00,1.60E+00,3.79E+00,1.69E+00,3.76E+00,1.57E+00,3.37E+00,1.55E+00,3.57E+00,1.39E+00,3.11E+00,1.90E+00,1.64E+00,1.87E+00,NA,NA,38.51,0.5046,4.219775362,-0.04607,-0.04931,-1.86,-0.218848086,3.776,11.807,12.818,1.286,4.203,4.36,1.243,0.74,-0.009,-0.005,-0.055,0.017,0.004,-0.072,-0.043536814,0.006544067,0.708672087,0.401084011,1.996189024,1.831554878,-0.643434343,-0.274747475,-2.801389556,0.045365312,-1.566744734,-0.247485628,-0.409778547,-0.300604485,-0.342602873,-0.20812196,0.151287192,-0.271714296,0.178853871,-0.190591955,-0.070642083,0.061948535,0.197297335,0.151375587,0.229778106,0.08220934,0.280781824,-0.237191501,0.821830187,-0.208660865,0.877627003,-0.076247911,1.059864939,0.17084459,0.816148239,0.25291325,0.790143193,0.131234517,0.399828759,0.098342386,0.605627706,-0.055513147,0.127386211,0.44027696,-1.345296772,0.361621271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,74,Male,NA,9,21,3,2,0,1,-20.78,7.73,490,150.6,-2.016197902,0.24327019,38.91273661,L,O,L,B (ii),,,,,,,,,,,,,,,,6,12,3,1,13,3,21,17,38,3,0,2,2,1.34E-01,1.70E+00,NA,NA,1.53E+00,1.32E+00,2.93E+00,1.25E+00,2.97E+00,1.36E+00,3.43E+00,1.23E+00,3.55E+00,1.33E+00,3.28E+00,1.66E+00,3.60E+00,1.75E+00,3.63E+00,1.66E+00,3.70E+00,1.31E+00,4.32E+00,1.29E+00,4.41E+00,1.45E+00,4.65E+00,1.71E+00,4.36E+00,1.84E+00,4.30E+00,1.72E+00,3.84E+00,1.70E+00,4.08E+00,1.51E+00,3.55E+00,2.07E+00,1.86E+00,2.14E+00,NA,NA,45.16,0.7443,4.930102422,0.05921,0.05557,2.525,0.259547043,3.797,14.301,15.335,1.852,5.433,5.391,1.653,1.02,0,-0.001,0.036,0.032,0.011,-0.025,0.007950546,0.007721391,0.955757232,0.512195122,1.740693196,1.698331194,-0.370801034,-0.203703704,-2.782465999,0.034158951,-1.581735337,-0.279907638,-0.366365406,-0.30742502,-0.336246175,-0.212801505,0.060941792,-0.302703524,0.162528649,-0.21456606,-0.083276584,0.056138912,0.185941131,0.14787917,0.215817122,0.072178161,0.291962214,-0.22352035,0.822776308,-0.210887023,0.893747874,-0.069713596,1.085940843,0.163292158,0.831829557,0.261788373,0.7859497,0.151753996,0.393462384,0.120416744,0.604923962,-0.035142357,0.130232374,0.421945195,-1.31596441,0.427115413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,75,Male,NA,19,14,3,2,0,1,-18.42,6.92,555.3,169.4,0.288525702,0.386322818,37.8746634,O,O,O,D (all others),,,,,,,,,,,,,,,,6,13,3,1,14,3,22,18,40,3,1,1,2,1.36E-01,1.45E+00,NA,NA,1.32E+00,1.14E+00,2.39E+00,1.13E+00,2.45E+00,1.21E+00,2.84E+00,1.10E+00,2.91E+00,1.23E+00,2.70E+00,1.49E+00,2.93E+00,1.55E+00,2.96E+00,1.47E+00,3.04E+00,1.19E+00,3.52E+00,1.19E+00,3.60E+00,1.33E+00,3.75E+00,1.50E+00,3.53E+00,1.61E+00,3.49E+00,1.52E+00,3.12E+00,1.52E+00,3.31E+00,1.36E+00,2.88E+00,1.77E+00,1.55E+00,1.74E+00,NA,NA,36.143,0.4194,3.928681632,-0.03583,-0.0542,-1.343,-0.225138655,3.824,11.515,12.188,1.524,4.075,3.98,1.562,0.76,0.01,0.003,0.045,0.042,-0.002,0.058,0.003041443,0.01072723,0.8,0.407973422,2.375,2.128633721,-0.466666667,-0.257142857,-2.82600447,0.058359796,-1.552949611,-0.284962488,-0.393119637,-0.294249707,-0.329481766,-0.208206263,0.090679596,-0.31987106,0.166207374,-0.180050394,-0.064110765,0.09634949,0.181863191,0.165227144,0.215500974,0.079559394,0.30661319,-0.220250193,0.822864358,-0.21092456,0.907370329,-0.058891984,1.064595311,0.126782635,0.826055543,0.241479216,0.784646901,0.141284968,0.386847856,0.138726397,0.592507891,-0.032330414,0.124783694,0.402540199,-1.304869958,0.359427824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,76,Female,NA,NA,1,3,2,0,1,-20.37,8.24,558,172,-2.48409932,1.136420869,40.14524412,L,L,L,B (ii),,,,,,,,,,,,,,,,6,12,3,1,12,3,21,16,37,3,2,2,2,4.04E-01,1.40E+00,NA,NA,1.47E+00,1.17E+00,2.61E+00,1.14E+00,2.64E+00,1.24E+00,3.10E+00,1.15E+00,3.12E+00,1.25E+00,2.91E+00,1.50E+00,3.15E+00,1.57E+00,3.17E+00,1.50E+00,3.24E+00,1.21E+00,3.71E+00,1.23E+00,3.78E+00,1.36E+00,3.94E+00,1.52E+00,3.74E+00,1.61E+00,3.70E+00,1.54E+00,3.32E+00,1.53E+00,3.50E+00,1.36E+00,3.13E+00,1.78E+00,1.70E+00,1.74E+00,NA,NA,35.38,0.3919,3.908204918,NA,NA,NA,NA,3.784,10.889,11.743,1.189,3.429,3.62,1.272,0.72,-0.005,-0.003,-0.054,-0.021,-0.031,-0.021,-0.008668422,0.008301736,1.121275121,0.591129591,1.843589744,1.769230769,-0.415135135,-0.172972973,-2.772335994,0.040803447,-1.629725473,-0.253922296,-0.379195853,-0.306071531,-0.347197876,-0.19915657,0.14880415,-0.289589729,0.173241296,-0.182972904,-0.058141296,0.083662177,0.198933941,0.16429817,0.222001699,0.089126619,0.303156925,-0.222307339,0.810275428,-0.189245339,0.885095716,-0.047311415,1.051822802,0.128535973,0.833913228,0.221730608,0.79271125,0.139335522,0.3829934,0.130494494,0.576696284,-0.054521411,0.174469135,0.393248186,-1.367518762,0.35386334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,77,Male,NA,20,12,3,2,0,1,-19.46,6.81,500.2,156.2,-0.104034696,-0.299797836,37.04965618,O,O,O,D (all others),,,,,,,,,,,,,,,,5,11,3,1,13,3,19,17,36,3,2,2,2,4.92E-01,1.71E+00,NA,NA,1.52E+00,1.38E+00,2.50E+00,1.35E+00,2.54E+00,1.46E+00,3.01E+00,1.33E+00,2.98E+00,1.47E+00,2.80E+00,1.73E+00,3.03E+00,1.78E+00,3.04E+00,1.72E+00,3.13E+00,1.44E+00,3.58E+00,1.42E+00,3.66E+00,1.55E+00,3.82E+00,1.71E+00,3.64E+00,1.79E+00,3.59E+00,1.74E+00,3.21E+00,1.73E+00,3.40E+00,1.59E+00,3.03E+00,1.96E+00,1.72E+00,1.93E+00,NA,NA,33.28,0.3162,3.665923823,-0.06655,-0.06423,-2.373,-0.251623932,3.737,10.346,11.173,1.122,3.415,3.518,1.272,0.72,0.001,0.003,-0.054,0.015,-0.011,0.008,0.025089645,0.008950234,1.723723724,0.804054054,1.940972222,2.0625,-0.250132485,-0.102808691,-2.75520869,0.082395666,-1.569564317,-0.305268599,-0.427112424,-0.329701691,-0.383774553,-0.202795592,0.160038082,-0.337272708,0.124218962,-0.177274828,-0.092157294,0.115730085,0.170129866,0.182055403,0.184053207,0.113516528,0.298061554,-0.205880763,0.816430587,-0.210782027,0.905089806,-0.058165506,1.081637474,0.13193347,0.871112314,0.217123502,0.816079841,0.153873595,0.378957684,0.134875472,0.600798551,-0.022958921,0.163937859,0.390727545,-1.342728509,0.327869369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,78,Male,NA,20,12,3,2,0,1,-19.18,6.74,755.4,232.2,0.134577905,-0.247996307,37.14459727,O,O,O,D (all others),,,,,,,,,,,,,,,,6,11,3,1,13,2,20,16,36,2,0,2,2,2.15E-01,1.54E+00,NA,NA,1.44E+00,1.21E+00,2.52E+00,1.18E+00,2.57E+00,1.28E+00,3.06E+00,1.14E+00,3.09E+00,1.23E+00,2.84E+00,1.52E+00,3.13E+00,1.60E+00,3.15E+00,1.53E+00,3.22E+00,1.22E+00,3.76E+00,1.21E+00,3.84E+00,1.32E+00,4.03E+00,1.55E+00,3.79E+00,1.67E+00,3.73E+00,1.56E+00,3.34E+00,1.55E+00,3.55E+00,1.37E+00,3.10E+00,1.86E+00,1.62E+00,1.82E+00,NA,NA,38.15,0.4917,4.168196947,0.07004,0.06398,2.497,0.250649192,3.796,12.606,13.529,1.86,4.339,4.061,1.414,0.8,0.024,0.023,0.109,0.036,-0.022,-0.012,-0.004496952,0.006847715,1.407925408,0.794871795,1.263914947,1.449030644,-0.495543672,-0.215686275,-2.773953029,0.067417618,-1.532643824,-0.27472869,-0.419986573,-0.28985178,-0.372901183,-0.188284312,0.126332454,-0.308068258,0.156593967,-0.217513696,-0.109969783,0.065070641,0.179067505,0.159895969,0.202978037,0.090123393,0.289005619,-0.219655347,0.83528411,-0.201880996,0.911864691,-0.086653742,1.091397105,0.155147498,0.842923723,0.265366149,0.787338205,0.145451173,0.393666375,0.124942858,0.611221162,-0.052158115,0.137932261,0.424385658,-1.356150822,0.340993978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mapF2,79,Female,NA,5,26,3,3,0,1,-17.33,6.94,670.9,208.8,0.827108764,0.978280473,38.929641,B,O,B,D (all others),,,,,,,,,,,,,,,,7,12,3,1,12,3,22,16,38,3,2,0,2,2.31E-01,1.59E+00,NA,NA,1.37E+00,1.25E+00,2.56E+00,1.14E+00,2.65E+00,1.27E+00,3.20E+00,1.11E+00,3.21E+00,1.23E+00,2.96E+00,1.52E+00,3.24E+00,1.60E+00,3.27E+00,1.54E+00,3.33E+00,1.20E+00,3.86E+00,1.21E+00,3.93E+00,1.33E+00,4.11E+00,1.54E+00,3.89E+00,1.65E+00,3.85E+00,1.57E+00,3.45E+00,1.57E+00,3.65E+00,1.39E+00,3.23E+00,1.84E+00,1.68E+00,1.86E+00,NA,NA,38.793,0.5148,4.316831306,-0.00992,-0.00372,-0.389,-0.016107918,3.749,12.212,13.031,1.517,4.21,3.871,1.512,0.82,0.002,-0.001,0.013,0.013,-0.051,0.009,-0.002994098,0.008285464,1.578413834,0.948717949,1.979020979,1.869463869,-0.353820598,-0.178571429,-2.753910218,0.040735535,-1.625901464,-0.253728593,-0.453151018,-0.317136283,-0.370136313,-0.186410246,0.174869216,-0.320530234,0.180316288,-0.202750395,-0.076703582,0.071023998,0.194156543,0.161158457,0.226141768,0.103624009,0.299115085,-0.22684211,0.817876532,-0.194509692,0.881576234,-0.073970676,1.048801613,0.13931437,0.828666748,0.23782648,0.792919947,0.156923808,0.401160954,0.141362356,0.604126504,-0.027263592,0.174482692,0.396176566,-1.344407529,0.354996243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
